NUTS_CODE;YEAR;MONTH;HDD
UKJ3;2020;9;75.47
UKJ3;2020;10;203.67
UKJ3;2020;11;248.53
UKJ3;2020;12;375.49
UKJ31;2014;1;317.42
UKJ31;2014;2;278.29
UKJ31;2014;3;288
UKJ31;2014;4;212.45
UKJ31;2014;5;158.48
UKJ31;2014;6;17.24
UKJ31;2014;7;.14
UKJ31;2014;8;22.26
UKJ31;2014;9;14.86
UKJ31;2014;10;83.61
UKJ31;2014;11;225.07
UKJ31;2014;12;338.38
UKJ31;2015;1;352.81
UKJ31;2015;2;358.88
UKJ31;2015;3;335.71
UKJ31;2015;4;253.05
UKJ31;2015;5;192.25
UKJ31;2015;6;52.41
UKJ31;2015;7;21.23
UKJ31;2015;8;22.58
UKJ31;2015;9;119.46
UKJ31;2015;10;184.75
UKJ31;2015;11;203.73
UKJ31;2015;12;199.43
UKJ31;2016;1;337.95
UKJ31;2016;2;337.18
UKJ31;2016;3;347.99
UKJ31;2016;4;291.47
UKJ31;2016;5;150.77
UKJ31;2016;6;30.22
UKJ31;2016;7;17.93
UKJ31;2016;8;10.41
UKJ31;2016;9;21.15
UKJ31;2016;10;190.02
UKJ31;2016;11;308.73
UKJ31;2016;12;328.37
UKJ31;2017;1;403.17
UKJ31;2017;2;310.84
UKJ31;2017;3;271.28
UKJ31;2017;4;260.13
UKJ31;2017;5;131.4
UKJ31;2017;6;27.02
UKJ31;2017;7;7.78
UKJ31;2017;8;27.28
UKJ31;2017;9;82.12
UKJ31;2017;10;127.13
UKJ31;2017;11;289.24
UKJ31;2017;12;362.12
UKJ31;2018;1;340.91
UKJ31;2018;2;397.53
UKJ31;2018;3;382.55
UKJ31;2018;4;236.73
UKJ31;2018;5;126.81
UKJ31;2018;6;15.83
UKJ31;2018;7;0
UKJ31;2018;8;23.68
UKJ31;2018;9;88.1
UKJ31;2018;10;189.52
UKJ31;2018;11;254.63
UKJ31;2018;12;292.19
UKJ31;2019;1;408.38
UKJ31;2019;2;305.92
UKJ31;2019;3;288.34
UKJ31;2019;4;244.57
UKJ31;2019;5;186.12
UKJ31;2019;6;75.78
UKJ31;2019;7;3.03
UKJ31;2019;8;3.52
UKJ31;2019;9;41.24
UKJ31;2019;10;167.79
UKJ31;2019;11;293.42
UKJ31;2019;12;316.64
UKJ31;2020;1;320.62
UKJ31;2020;2;285.52
UKJ31;2020;3;313.07
UKJ31;2020;4;202.46
UKJ31;2020;5;133.81
UKJ31;2020;6;37.6
UKJ31;2020;7;13.32
UKJ31;2020;8;14.48
UKJ31;2020;9;58.42
UKJ31;2020;10;171.68
UKJ31;2020;11;222.22
UKJ31;2020;12;349.57
UKJ32;2014;1;359.4
UKJ32;2014;2;311.2
UKJ32;2014;3;317.42
UKJ32;2014;4;237.97
UKJ32;2014;5;176.54
UKJ32;2014;6;25.96
UKJ32;2014;7;6.35
UKJ32;2014;8;58.97
UKJ32;2014;9;51.95
UKJ32;2014;10;134.62
UKJ32;2014;11;266.68
UKJ32;2014;12;384.97
UKJ32;2015;1;387.42
UKJ32;2015;2;389.03
UKJ32;2015;3;350.66
UKJ32;2015;4;255.17
UKJ32;2015;5;198.3
UKJ32;2015;6;61.05
UKJ32;2015;7;36.62
UKJ32;2015;8;36.82
UKJ32;2015;9;150.53
UKJ32;2015;10;210.32
UKJ32;2015;11;228.29
UKJ32;2015;12;212.32
UKJ32;2016;1;371.71
UKJ32;2016;2;357.19
UKJ32;2016;3;365.25
UKJ32;2016;4;307.52
UKJ32;2016;5;153.72
UKJ32;2016;6;49.91
UKJ32;2016;7;30.72
UKJ32;2016;8;15.58
UKJ32;2016;9;50.91
UKJ32;2016;10;224.6
UKJ32;2016;11;349.08
UKJ32;2016;12;368.56
UKJ32;2017;1;436.5
UKJ32;2017;2;319.46
UKJ32;2017;3;276.03
UKJ32;2017;4;276
UKJ32;2017;5;135.64
UKJ32;2017;6;29.37
UKJ32;2017;7;16.25
UKJ32;2017;8;49.13
UKJ32;2017;9;119.31
UKJ32;2017;10;160.07
UKJ32;2017;11;327.36
UKJ32;2017;12;392.34
UKJ32;2018;1;363.56
UKJ32;2018;2;418.61
UKJ32;2018;3;390.66
UKJ32;2018;4;226.12
UKJ32;2018;5;130
UKJ32;2018;6;19.6
UKJ32;2018;7;0
UKJ32;2018;8;38.42
UKJ32;2018;9;117.85
UKJ32;2018;10;221.63
UKJ32;2018;11;286.85
UKJ32;2018;12;319.65
UKJ32;2019;1;433.85
UKJ32;2019;2;322.86
UKJ32;2019;3;300.46
UKJ32;2019;4;253.34
UKJ32;2019;5;193.54
UKJ32;2019;6;89.01
UKJ32;2019;7;6.41
UKJ32;2019;8;23.6
UKJ32;2019;9;75.6
UKJ32;2019;10;202.89
UKJ32;2019;11;324.42
UKJ32;2019;12;348.62
UKJ32;2020;1;340.42
UKJ32;2020;2;298.02
UKJ32;2020;3;326.62
UKJ32;2020;4;195.45
UKJ32;2020;5;124.44
UKJ32;2020;6;49.44
UKJ32;2020;7;15.65
UKJ32;2020;8;21.4
UKJ32;2020;9;74.7
UKJ32;2020;10;204.06
UKJ32;2020;11;242.74
UKJ32;2020;12;373.63
UKJ34;2014;1;317.82
UKJ34;2014;2;280.31
UKJ34;2014;3;291.67
UKJ34;2014;4;217.83
UKJ34;2014;5;163.04
UKJ34;2014;6;22.8
UKJ34;2014;7;0
UKJ34;2014;8;22.4
UKJ34;2014;9;14.44
UKJ34;2014;10;87.85
UKJ34;2014;11;225.63
UKJ34;2014;12;338.56
UKJ34;2015;1;352.4
UKJ34;2015;2;362.13
UKJ34;2015;3;339.12
UKJ34;2015;4;256.41
UKJ34;2015;5;196.12
UKJ34;2015;6;58.09
UKJ34;2015;7;22.43
UKJ34;2015;8;23.8
UKJ34;2015;9;124.38
UKJ34;2015;10;186.77
UKJ34;2015;11;204.11
UKJ34;2015;12;199.94
UKJ34;2016;1;338.75
UKJ34;2016;2;339.31
UKJ34;2016;3;350.86
UKJ34;2016;4;294.54
UKJ34;2016;5;158.18
UKJ34;2016;6;43.05
UKJ34;2016;7;23.06
UKJ34;2016;8;10.55
UKJ34;2016;9;25.85
UKJ34;2016;10;192.93
UKJ34;2016;11;310.93
UKJ34;2016;12;327.64
UKJ34;2017;1;403
UKJ34;2017;2;313.4
UKJ34;2017;3;275.37
UKJ34;2017;4;264.29
UKJ34;2017;5;136.21
UKJ34;2017;6;29.07
UKJ34;2017;7;7.67
UKJ34;2017;8;29.98
UKJ34;2017;9;88.02
UKJ34;2017;10;130.51
UKJ34;2017;11;290.4
UKJ34;2017;12;363.09
UKJ34;2018;1;342.18
UKJ34;2018;2;399.1
UKJ34;2018;3;384.38
UKJ34;2018;4;239.36
UKJ34;2018;5;131.41
UKJ34;2018;6;22.16
UKJ34;2018;7;0
UKJ34;2018;8;24.7
UKJ34;2018;9;89.91
UKJ34;2018;10;191.13
UKJ34;2018;11;255.5
UKJ34;2018;12;291.44
UKJ34;2019;1;408.99
UKJ34;2019;2;306.96
UKJ34;2019;3;290.07
UKJ34;2019;4;246.62
UKJ34;2019;5;187.47
UKJ34;2019;6;79.81
UKJ34;2019;7;2.93
UKJ34;2019;8;4.28
UKJ34;2019;9;44.44
UKJ34;2019;10;168.84
UKJ34;2019;11;292.93
UKJ34;2019;12;315.7
UKJ34;2020;1;319.5
UKJ34;2020;2;285.61
UKJ34;2020;3;313.65
UKJ34;2020;4;202.81
UKJ34;2020;5;135.46
UKJ34;2020;6;43.84
UKJ34;2020;7;12.01
UKJ34;2020;8;14.09
UKJ34;2020;9;54.33
UKJ34;2020;10;171.27
UKJ34;2020;11;217.96
UKJ34;2020;12;344.5
UKJ35;2014;1;342.74
UKJ35;2014;2;297.77
UKJ35;2014;3;302.62
UKJ35;2014;4;221.98
UKJ35;2014;5;169.17
UKJ35;2014;6;32.32
UKJ35;2014;7;3.54
UKJ35;2014;8;39.22
UKJ35;2014;9;29.64
UKJ35;2014;10;110.97
UKJ35;2014;11;249.32
UKJ35;2014;12;366.42
UKJ35;2015;1;375.75
UKJ35;2015;2;375.84
UKJ35;2015;3;338.55
UKJ35;2015;4;245.96
UKJ35;2015;5;191.81
UKJ35;2015;6;60.25
UKJ35;2015;7;27.09
UKJ35;2015;8;27.09
UKJ35;2015;9;123.72
UKJ35;2015;10;192.14
UKJ35;2015;11;218.02
UKJ35;2015;12;207.45
UKJ35;2016;1;358
UKJ35;2016;2;344.88
UKJ35;2016;3;353.44
UKJ35;2016;4;293.83
UKJ35;2016;5;143.59
UKJ35;2016;6;42.73
UKJ35;2016;7;25.05
UKJ35;2016;8;11.19
UKJ35;2016;9;31.79
UKJ35;2016;10;200.38
UKJ35;2016;11;326.35
UKJ35;2016;12;350.56
UKJ35;2017;1;421.35
UKJ35;2017;2;311.97
UKJ35;2017;3;267.9
UKJ35;2017;4;258.59
UKJ35;2017;5;124.81
UKJ35;2017;6;33.59
UKJ35;2017;7;10.65
UKJ35;2017;8;33.17
UKJ35;2017;9;94.01
UKJ35;2017;10;139.13
UKJ35;2017;11;309.56
UKJ35;2017;12;378.86
UKJ35;2018;1;353.24
UKJ35;2018;2;404.65
UKJ35;2018;3;383.66
UKJ35;2018;4;223.7
UKJ35;2018;5;121
UKJ35;2018;6;21.43
UKJ35;2018;7;0
UKJ35;2018;8;28.57
UKJ35;2018;9;97.83
UKJ35;2018;10;199.65
UKJ35;2018;11;272.26
UKJ35;2018;12;309.76
UKJ35;2019;1;421.03
UKJ35;2019;2;312.51
UKJ35;2019;3;290.63
UKJ35;2019;4;240.94
UKJ35;2019;5;184.15
UKJ35;2019;6;85.84
UKJ35;2019;7;4.36
UKJ35;2019;8;11.82
UKJ35;2019;9;61.32
UKJ35;2019;10;190.97
UKJ35;2019;11;315.21
UKJ35;2019;12;343.11
UKJ35;2020;1;340.24
UKJ35;2020;2;298.89
UKJ35;2020;3;329.44
UKJ35;2020;4;202.8
UKJ35;2020;5;131.45
UKJ35;2020;6;51.27
UKJ35;2020;7;17.13
UKJ35;2020;8;20.74
UKJ35;2020;9;70.46
UKJ35;2020;10;193.99
UKJ35;2020;11;239.06
UKJ35;2020;12;370.14
UKJ36;2014;1;355.7
UKJ36;2014;2;309.23
UKJ36;2014;3;311.48
UKJ36;2014;4;231.78
UKJ36;2014;5;172.6
UKJ36;2014;6;33.65
UKJ36;2014;7;6.86
UKJ36;2014;8;49.67
UKJ36;2014;9;39.75
UKJ36;2014;10;129.37
UKJ36;2014;11;264.04
UKJ36;2014;12;379.71
UKJ36;2015;1;386.34
UKJ36;2015;2;386.06
UKJ36;2015;3;344.6
UKJ36;2015;4;248.89
UKJ36;2015;5;195.67
UKJ36;2015;6;64.42
UKJ36;2015;7;31.77
UKJ36;2015;8;32.79
UKJ36;2015;9;139.23
UKJ36;2015;10;202.23
UKJ36;2015;11;228.43
UKJ36;2015;12;214
UKJ36;2016;1;370.19
UKJ36;2016;2;354.45
UKJ36;2016;3;362.21
UKJ36;2016;4;300.59
UKJ36;2016;5;148.23
UKJ36;2016;6;52.28
UKJ36;2016;7;29.81
UKJ36;2016;8;13.09
UKJ36;2016;9;40.67
UKJ36;2016;10;215.34
UKJ36;2016;11;341.23
UKJ36;2016;12;362.46
UKJ36;2017;1;431.89
UKJ36;2017;2;317.33
UKJ36;2017;3;271.61
UKJ36;2017;4;265.68
UKJ36;2017;5;129.96
UKJ36;2017;6;34.82
UKJ36;2017;7;13.02
UKJ36;2017;8;39.11
UKJ36;2017;9;109.48
UKJ36;2017;10;151.4
UKJ36;2017;11;320.79
UKJ36;2017;12;387.32
UKJ36;2018;1;362.52
UKJ36;2018;2;413.07
UKJ36;2018;3;388.39
UKJ36;2018;4;221.49
UKJ36;2018;5;123.46
UKJ36;2018;6;24.74
UKJ36;2018;7;0
UKJ36;2018;8;31.91
UKJ36;2018;9;105.35
UKJ36;2018;10;208.43
UKJ36;2018;11;282.39
UKJ36;2018;12;318.5
UKJ36;2019;1;427.41
UKJ36;2019;2;315.7
UKJ36;2019;3;294
UKJ36;2019;4;246.89
UKJ36;2019;5;187.11
UKJ36;2019;6;91.3
UKJ36;2019;7;4.96
UKJ36;2019;8;17.48
UKJ36;2019;9;70.44
UKJ36;2019;10;202.8
UKJ36;2019;11;325.12
UKJ36;2019;12;350.39
UKJ36;2020;1;342.58
UKJ36;2020;2;301.96
UKJ36;2020;3;332.31
UKJ36;2020;4;199.81
UKJ36;2020;5;128.11
UKJ36;2020;6;55.08
UKJ36;2020;7;17.64
UKJ36;2020;8;22.38
UKJ36;2020;9;76.57
UKJ36;2020;10;205.84
UKJ36;2020;11;248.99
UKJ36;2020;12;376.83
UKJ37;2014;1;364.32
UKJ37;2014;2;315.2
UKJ37;2014;3;314.78
UKJ37;2014;4;234.69
UKJ37;2014;5;170.81
UKJ37;2014;6;41.62
UKJ37;2014;7;8.12
UKJ37;2014;8;52.08
UKJ37;2014;9;49.4
UKJ37;2014;10;139.44
UKJ37;2014;11;276.52
UKJ37;2014;12;387.91
UKJ37;2015;1;399.68
UKJ37;2015;2;391.94
UKJ37;2015;3;346.77
UKJ37;2015;4;249.72
UKJ37;2015;5;194.92
UKJ37;2015;6;68.34
UKJ37;2015;7;29.42
UKJ37;2015;8;31.4
UKJ37;2015;9;145.24
UKJ37;2015;10;207.28
UKJ37;2015;11;238.59
UKJ37;2015;12;224.36
UKJ37;2016;1;381.7
UKJ37;2016;2;362.1
UKJ37;2016;3;369.97
UKJ37;2016;4;299.86
UKJ37;2016;5;148.51
UKJ37;2016;6;56.26
UKJ37;2016;7;30.96
UKJ37;2016;8;12.51
UKJ37;2016;9;38.86
UKJ37;2016;10;222.43
UKJ37;2016;11;349.58
UKJ37;2016;12;370.84
UKJ37;2017;1;442.43
UKJ37;2017;2;321.82
UKJ37;2017;3;270.45
UKJ37;2017;4;262.01
UKJ37;2017;5;127.59
UKJ37;2017;6;36.11
UKJ37;2017;7;10.51
UKJ37;2017;8;35.5
UKJ37;2017;9;111.4
UKJ37;2017;10;154.64
UKJ37;2017;11;326.91
UKJ37;2017;12;393.55
UKJ37;2018;1;371.97
UKJ37;2018;2;420.11
UKJ37;2018;3;393.21
UKJ37;2018;4;219.39
UKJ37;2018;5;121.72
UKJ37;2018;6;30.97
UKJ37;2018;7;0
UKJ37;2018;8;28.68
UKJ37;2018;9;100.37
UKJ37;2018;10;205.69
UKJ37;2018;11;288.53
UKJ37;2018;12;331.55
UKJ37;2019;1;432.19
UKJ37;2019;2;312.67
UKJ37;2019;3;294.86
UKJ37;2019;4;259.18
UKJ37;2019;5;188.92
UKJ37;2019;6;93.95
UKJ37;2019;7;3.8
UKJ37;2019;8;15.79
UKJ37;2019;9;72.4
UKJ37;2019;10;215.6
UKJ37;2019;11;340.49
UKJ37;2019;12;361.01
UKJ37;2020;1;351
UKJ37;2020;2;310.64
UKJ37;2020;3;342.65
UKJ37;2020;4;206.12
UKJ37;2020;5;128.03
UKJ37;2020;6;61.73
UKJ37;2020;7;20.23
UKJ37;2020;8;26.34
UKJ37;2020;9;83.59
UKJ37;2020;10;215.44
UKJ37;2020;11;264.47
UKJ37;2020;12;387.72
UKJ4;2014;1;347.64
UKJ4;2014;2;301.05
UKJ4;2014;3;293.85
UKJ4;2014;4;208.83
UKJ4;2014;5;159.32
UKJ4;2014;6;39.76
UKJ4;2014;7;12.12
UKJ4;2014;8;32.29
UKJ4;2014;9;39.43
UKJ4;2014;10;117.07
UKJ4;2014;11;248.68
UKJ4;2014;12;375.17
UKJ4;2015;1;398.03
UKJ4;2015;2;378.87
UKJ4;2015;3;345.12
UKJ4;2015;4;256.15
UKJ4;2015;5;186
UKJ4;2015;6;76.68
UKJ4;2015;7;17.79
UKJ4;2015;8;17.78
UKJ4;2015;9;134.12
UKJ4;2015;10;203.03
UKJ4;2015;11;223.56
UKJ4;2015;12;223.26
UKJ4;2016;1;373.3
UKJ4;2016;2;352.18
UKJ4;2016;3;352.54
UKJ4;2016;4;291.53
UKJ4;2016;5;142.68
UKJ4;2016;6;51.03
UKJ4;2016;7;12.67
UKJ4;2016;8;9.67
UKJ4;2016;9;19.22
UKJ4;2016;10;198.76
UKJ4;2016;11;330.9
UKJ4;2016;12;358.86
UKJ4;2017;1;449.9
UKJ4;2017;2;312.17
UKJ4;2017;3;261.95
UKJ4;2017;4;251.56
UKJ4;2017;5;126.95
UKJ4;2017;6;15.07
UKJ4;2017;7;5.46
UKJ4;2017;8;19.41
UKJ4;2017;9;94.6
UKJ4;2017;10;135.49
UKJ4;2017;11;319.38
UKJ4;2017;12;386.69
UKJ4;2018;1;363.55
UKJ4;2018;2;417.93
UKJ4;2018;3;382.19
UKJ4;2018;4;207.06
UKJ4;2018;5;126.65
UKJ4;2018;6;33.51
UKJ4;2018;7;0
UKJ4;2018;8;25.4
UKJ4;2018;9;94.15
UKJ4;2018;10;175.46
UKJ4;2018;11;281.84
UKJ4;2018;12;329.53
UKJ4;2019;1;423.6
UKJ4;2019;2;311.7
UKJ4;2019;3;292.57
UKJ4;2019;4;260.56
UKJ4;2019;5;188.83
UKJ4;2019;6;64.72
UKJ4;2019;7;6.17
UKJ4;2019;8;15.28
UKJ4;2019;9;61.51
UKJ4;2019;10;187.7
UKJ4;2019;11;322.31
UKJ4;2019;12;350.57
UKJ4;2020;1;341.91
UKJ4;2020;2;299
UKJ4;2020;3;332.78
UKJ4;2020;4;220.48
UKJ4;2020;5;137.93
UKJ4;2020;6;51.89
UKJ4;2020;7;12.32
UKJ4;2020;8;11.71
UKJ4;2020;9;70.69
UKJ4;2020;10;195.78
UKJ4;2020;11;247.84
UKJ4;2020;12;367.8
UKJ41;2014;1;350.79
UKJ41;2014;2;299.28
UKJ41;2014;3;299.78
UKJ41;2014;4;211
UKJ41;2014;5;159.05
UKJ41;2014;6;42.17
UKJ41;2014;7;15.4
UKJ41;2014;8;35.7
UKJ41;2014;9;48.41
UKJ41;2014;10;117.87
UKJ41;2014;11;259.73
UKJ41;2014;12;377.17
UKJ41;2015;1;397.29
UKJ41;2015;2;380.09
UKJ41;2015;3;350.95
UKJ41;2015;4;255.36
UKJ41;2015;5;183.32
UKJ41;2015;6;76.42
UKJ41;2015;7;17.64
UKJ41;2015;8;25.92
UKJ41;2015;9;158.01
UKJ41;2015;10;217.87
UKJ41;2015;11;234.64
UKJ41;2015;12;228.58
UKJ41;2016;1;380.19
UKJ41;2016;2;355.51
UKJ41;2016;3;355.24
UKJ41;2016;4;293.55
UKJ41;2016;5;138.05
UKJ41;2016;6;47.05
UKJ41;2016;7;9.69
UKJ41;2016;8;12.47
UKJ41;2016;9;25.67
UKJ41;2016;10;207.17
UKJ41;2016;11;338.16
UKJ41;2016;12;365
UKJ41;2017;1;453.77
UKJ41;2017;2;312.76
UKJ41;2017;3;260.34
UKJ41;2017;4;250.97
UKJ41;2017;5;128.75
UKJ41;2017;6;17.4
UKJ41;2017;7;8.61
UKJ41;2017;8;24.46
UKJ41;2017;9;104.21
UKJ41;2017;10;140.21
UKJ41;2017;11;325.47
UKJ41;2017;12;387.2
UKJ41;2018;1;363.81
UKJ41;2018;2;420.2
UKJ41;2018;3;385.26
UKJ41;2018;4;209.85
UKJ41;2018;5;124.23
UKJ41;2018;6;26.92
UKJ41;2018;7;0
UKJ41;2018;8;28.47
UKJ41;2018;9;106.34
UKJ41;2018;10;187.93
UKJ41;2018;11;287.28
UKJ41;2018;12;331.56
UKJ41;2019;1;425.75
UKJ41;2019;2;317.18
UKJ41;2019;3;292.43
UKJ41;2019;4;269.93
UKJ41;2019;5;192.06
UKJ41;2019;6;63.02
UKJ41;2019;7;7.58
UKJ41;2019;8;19.03
UKJ41;2019;9;71.55
UKJ41;2019;10;193.78
UKJ41;2019;11;336.31
UKJ41;2019;12;359.46
UKJ41;2020;1;342.84
UKJ41;2020;2;298.24
UKJ41;2020;3;338.49
UKJ41;2020;4;229.05
UKJ41;2020;5;134.37
UKJ41;2020;6;53.22
UKJ41;2020;7;15.6
UKJ41;2020;8;13.3
UKJ41;2020;9;84.03
UKJ41;2020;10;200.51
UKJ41;2020;11;258.3
UKJ41;2020;12;376.13
UKJ43;2014;1;348.67
UKJ43;2014;2;301.43
UKJ43;2014;3;294.39
UKJ43;2014;4;208.36
UKJ43;2014;5;157.45
UKJ43;2014;6;37.51
UKJ43;2014;7;10.39
UKJ43;2014;8;33.53
UKJ43;2014;9;36.78
UKJ43;2014;10;115.4
UKJ43;2014;11;251.68
UKJ43;2014;12;375.51
UKJ43;2015;1;398.71
UKJ43;2015;2;378.45
UKJ43;2015;3;348.74
UKJ43;2015;4;254.12
UKJ43;2015;5;181.51
UKJ43;2015;6;73.32
UKJ43;2015;7;15.68
UKJ43;2015;8;18.78
UKJ43;2015;9;145.02
UKJ43;2015;10;208.8
UKJ43;2015;11;230.93
UKJ43;2015;12;227.76
UKJ43;2016;1;376.78
UKJ43;2016;2;352.6
UKJ43;2016;3;353.12
UKJ43;2016;4;291.01
UKJ43;2016;5;140.97
UKJ43;2016;6;52.47
UKJ43;2016;7;8.83
UKJ43;2016;8;7.65
UKJ43;2016;9;20.06
UKJ43;2016;10;198.99
UKJ43;2016;11;332.36
UKJ43;2016;12;359.23
UKJ43;2017;1;450.92
UKJ43;2017;2;310.89
UKJ43;2017;3;260.26
UKJ43;2017;4;248.94
UKJ43;2017;5;124.25
UKJ43;2017;6;15.93
UKJ43;2017;7;5.74
UKJ43;2017;8;19.44
UKJ43;2017;9;95.08
UKJ43;2017;10;134.7
UKJ43;2017;11;320.56
UKJ43;2017;12;387.07
UKJ43;2018;1;363.09
UKJ43;2018;2;417.88
UKJ43;2018;3;383.68
UKJ43;2018;4;209.54
UKJ43;2018;5;129.1
UKJ43;2018;6;28.15
UKJ43;2018;7;0
UKJ43;2018;8;24.77
UKJ43;2018;9;95.06
UKJ43;2018;10;178.55
UKJ43;2018;11;282.15
UKJ43;2018;12;328.75
UKJ43;2019;1;422.49
UKJ43;2019;2;310.76
UKJ43;2019;3;292.35
UKJ43;2019;4;263.93
UKJ43;2019;5;186.98
UKJ43;2019;6;58.98
UKJ43;2019;7;5.87
UKJ43;2019;8;15.59
UKJ43;2019;9;61.79
UKJ43;2019;10;187.43
UKJ43;2019;11;326.26
UKJ43;2019;12;352.85
UKJ43;2020;1;341.12
UKJ43;2020;2;298.53
UKJ43;2020;3;336.02
UKJ43;2020;4;225.97
UKJ43;2020;5;133.72
UKJ43;2020;6;51.33
UKJ43;2020;7;11.43
UKJ43;2020;8;12.62
UKJ43;2020;9;75.48
UKJ43;2020;10;197.47
UKJ43;2020;11;252.4
UKJ43;2020;12;370.89
UKJ44;2014;1;342.37
UKJ44;2014;2;300.93
UKJ44;2014;3;286.49
UKJ44;2014;4;206.17
UKJ44;2014;5;157.24
UKJ44;2014;6;38.95
UKJ44;2014;7;5.82
UKJ44;2014;8;28.26
UKJ44;2014;9;24.13
UKJ44;2014;10;109.47
UKJ44;2014;11;236.06
UKJ44;2014;12;366.49
UKJ44;2015;1;395.45
UKJ44;2015;2;373.25
UKJ44;2015;3;339.14
UKJ44;2015;4;257.74
UKJ44;2015;5;182.59
UKJ44;2015;6;71.78
UKJ44;2015;7;13.25
UKJ44;2015;8;6.27
UKJ44;2015;9;107.95
UKJ44;2015;10;185.15
UKJ44;2015;11;214.35
UKJ44;2015;12;221.2
UKJ44;2016;1;364.49
UKJ44;2016;2;346.42
UKJ44;2016;3;348.78
UKJ44;2016;4;285.1
UKJ44;2016;5;144.71
UKJ44;2016;6;57.46
UKJ44;2016;7;8.18
UKJ44;2016;8;4.64
UKJ44;2016;9;9.46
UKJ44;2016;10;181.3
UKJ44;2016;11;317.3
UKJ44;2016;12;345.02
UKJ44;2017;1;441.74
UKJ44;2017;2;309.3
UKJ44;2017;3;259.93
UKJ44;2017;4;247.59
UKJ44;2017;5;121.13
UKJ44;2017;6;11.1
UKJ44;2017;7;1.28
UKJ44;2017;8;11.36
UKJ44;2017;9;76.26
UKJ44;2017;10;125.24
UKJ44;2017;11;306.44
UKJ44;2017;12;382.49
UKJ44;2018;1;360.39
UKJ44;2018;2;411.39
UKJ44;2018;3;380.97
UKJ44;2018;4;207.56
UKJ44;2018;5;132.39
UKJ44;2018;6;44.26
UKJ44;2018;7;0
UKJ44;2018;8;16.77
UKJ44;2018;9;76.64
UKJ44;2018;10;154.86
UKJ44;2018;11;268.95
UKJ44;2018;12;320.45
UKJ44;2019;1;414.87
UKJ44;2019;2;301.24
UKJ44;2019;3;290.59
UKJ44;2019;4;251.41
UKJ44;2019;5;182.22
UKJ44;2019;6;57.04
UKJ44;2019;7;5.16
UKJ44;2019;8;5.19
UKJ44;2019;9;44.2
UKJ44;2019;10;171.05
UKJ44;2019;11;303.77
UKJ44;2019;12;337.12
UKJ44;2020;1;335.78
UKJ44;2020;2;297.25
UKJ44;2020;3;328.39
UKJ44;2020;4;218.73
UKJ44;2020;5;140.11
UKJ44;2020;6;48.22
UKJ44;2020;7;7.1
UKJ44;2020;8;7.7
UKJ44;2020;9;56.4
UKJ44;2020;10;184.44
UKJ44;2020;11;236.18
UKJ44;2020;12;356.5
UKJ45;2014;1;348.04
UKJ45;2014;2;299.96
UKJ45;2014;3;295.91
UKJ45;2014;4;209.68
UKJ45;2014;5;162.49
UKJ45;2014;6;40.31
UKJ45;2014;7;16.36
UKJ45;2014;8;31.53
UKJ45;2014;9;45.29
UKJ45;2014;10;119.28
UKJ45;2014;11;250.94
UKJ45;2014;12;377.88
UKJ45;2015;1;398.81
UKJ45;2015;2;380.05
UKJ45;2015;3;345.57
UKJ45;2015;4;258.34
UKJ45;2015;5;189.47
UKJ45;2015;6;81.08
UKJ45;2015;7;20.24
UKJ45;2015;8;21.61
UKJ45;2015;9;138.54
UKJ45;2015;10;207.64
UKJ45;2015;11;222.64
UKJ45;2015;12;221.26
UKJ45;2016;1;374.53
UKJ45;2016;2;353.05
UKJ45;2016;3;351.15
UKJ45;2016;4;293.35
UKJ45;2016;5;142.27
UKJ45;2016;6;48.98
UKJ45;2016;7;15.71
UKJ45;2016;8;11.45
UKJ45;2016;9;19.58
UKJ45;2016;10;203.69
UKJ45;2016;11;333.11
UKJ45;2016;12;361.31
UKJ45;2017;1;452.26
UKJ45;2017;2;312.43
UKJ45;2017;3;263.78
UKJ45;2017;4;253.04
UKJ45;2017;5;131.26
UKJ45;2017;6;15.98
UKJ45;2017;7;5.77
UKJ45;2017;8;21.92
UKJ45;2017;9;99.75
UKJ45;2017;10;138.3
UKJ45;2017;11;323.05
UKJ45;2017;12;387.51
UKJ45;2018;1;364.13
UKJ45;2018;2;419.96
UKJ45;2018;3;380.43
UKJ45;2018;4;205.61
UKJ45;2018;5;124.28
UKJ45;2018;6;34.49
UKJ45;2018;7;0
UKJ45;2018;8;26.9
UKJ45;2018;9;98.05
UKJ45;2018;10;178.47
UKJ45;2018;11;284.4
UKJ45;2018;12;330.69
UKJ45;2019;1;424.01
UKJ45;2019;2;314.5
UKJ45;2019;3;291.34
UKJ45;2019;4;261.18
UKJ45;2019;5;190.72
UKJ45;2019;6;64.94
UKJ45;2019;7;7.85
UKJ45;2019;8;18.23
UKJ45;2019;9;64.74
UKJ45;2019;10;189.49
UKJ45;2019;11;324.87
UKJ45;2019;12;352.57
UKJ45;2020;1;343.46
UKJ45;2020;2;297.34
UKJ45;2020;3;331.48
UKJ45;2020;4;219.96
UKJ45;2020;5;140.2
UKJ45;2020;6;52.86
UKJ45;2020;7;13.59
UKJ45;2020;8;11.52
UKJ45;2020;9;73.83
UKJ45;2020;10;195.84
UKJ45;2020;11;248
UKJ45;2020;12;368.12
UKJ46;2014;1;352.04
UKJ46;2014;2;302.46
UKJ46;2014;3;298.69
UKJ46;2014;4;210.85
UKJ46;2014;5;159.57
UKJ46;2014;6;40.96
UKJ46;2014;7;15.32
